tx_id,customer_id,amount,compliance_label,latency_ms,fraud_risk_flag
994a735a,CUST_7459,2884,1,231,0
19539a23,CUST_2021,262,0,298,0
fcc65056,CUST_5757,4236,1,83,0
7b2d1b0a,CUST_9255,320,0,232,0
7c0d5624,CUST_7424,1368,0,198,0
29f48b8f,CUST_9685,2533,1,118,0
93586813,CUST_7730,3290,1,106,0
0ed5cc50,CUST_9873,2886,1,231,1
cd8d1e5e,CUST_4872,3342,1,129,0
fde6c4ff,CUST_2214,2555,1,271,0
b72692a0,CUST_5675,3995,1,175,0
9fb79a9e,CUST_1675,3896,1,148,0
60ef0c74,CUST_6306,4797,1,273,0
4ff6e328,CUST_1094,3267,1,229,1
0eb30c79,CUST_9519,193,0,291,0
83132ff4,CUST_8615,126,0,257,0
42bbfc6b,CUST_4038,659,0,259,0
8204927a,CUST_4573,1486,0,297,0
790840f4,CUST_5572,1593,0,205,0
775f8ac9,CUST_2752,608,0,141,0
431fdbf5,CUST_6040,2202,1,179,0
38857c10,CUST_3649,1663,0,51,0
cbe3cb08,CUST_6804,3170,1,214,0
94868d61,CUST_9397,865,0,142,0
f89cfa4b,CUST_7669,4679,1,156,0
0f2bf993,CUST_2338,3449,1,204,0
61df162a,CUST_8208,3164,1,263,0
ae9cdfbe,CUST_8030,4745,1,224,0
4c54bc26,CUST_8105,2845,1,216,0
a4be0a52,CUST_9040,4198,1,156,0
45af277d,CUST_5246,776,0,191,0
7c1bd09c,CUST_5918,131,0,127,0
4f09fdc6,CUST_1530,794,0,213,0
1b0b7417,CUST_9366,1423,0,65,0
a67d9db0,CUST_3725,3941,1,241,0
3295a3f1,CUST_7931,1170,0,174,0
f6a74f6d,CUST_3169,3854,1,79,0
15015ef7,CUST_4663,3106,1,220,0
54f683e0,CUST_8308,4947,1,181,0
a1e8ba29,CUST_9625,4391,1,263,0
18ac2ede,CUST_7554,330,0,158,0
cc2b9438,CUST_8301,2156,1,267,0
e62c02c2,CUST_7419,4817,1,262,0
3c4ec223,CUST_1112,159,0,199,0
cb113d8c,CUST_1117,4664,1,245,1
615883e9,CUST_9071,3010,1,56,0
de5d7c07,CUST_3137,1068,0,272,0
a5507259,CUST_7558,3864,1,134,0
f772ee82,CUST_3416,4082,1,267,1
e7095898,CUST_3430,4666,1,80,0
332c3d91,CUST_2947,2685,1,271,0
f0bf05ea,CUST_5981,2923,1,116,0
4e02bc21,CUST_1012,4372,1,122,0
e08cf7f8,CUST_5728,3318,1,134,0
58c9cb25,CUST_2429,3649,1,278,0
1f6a6746,CUST_6019,1922,0,284,0
e99504c5,CUST_2369,2852,1,159,0
3477353e,CUST_1386,102,0,244,0
58687ba1,CUST_1131,2554,1,118,0
3a09165d,CUST_8227,2072,1,217,0
4ee8277a,CUST_6697,1591,0,288,0
c9728985,CUST_4684,4930,1,178,0
2ac627b9,CUST_5814,3731,1,246,0
8bce5299,CUST_1852,1258,0,280,0
c7ce367c,CUST_5092,3336,1,256,0
50b9cc07,CUST_3713,3893,1,91,0
3d4bd816,CUST_4164,558,0,277,0
db74a932,CUST_8897,2112,1,269,0
213cfa7f,CUST_7660,631,0,233,0
dba4b566,CUST_6418,3235,1,270,0
49a469ab,CUST_7994,263,0,259,0
47da30c8,CUST_8711,581,0,50,0
bea5b9a6,CUST_8432,2845,1,256,0
0d38ebc2,CUST_3617,1279,0,204,0
b4ac9f38,CUST_1988,1227,0,107,0
edd14836,CUST_9285,3273,1,211,0
552900cf,CUST_7502,3368,1,281,0
95025e52,CUST_8299,4864,1,169,1
6b1b96bc,CUST_8315,4250,1,65,0
a4456e16,CUST_5190,2433,1,256,0
e034cdcd,CUST_8044,187,0,282,0
a1e3cb35,CUST_9460,4544,1,80,0
ab74bf81,CUST_3621,977,0,255,0
2cc926da,CUST_2605,2277,1,189,1
80f515d4,CUST_4478,2573,1,53,0
1a1098cb,CUST_6547,3200,1,195,0
698cc3dd,CUST_9542,364,0,271,0
faad6330,CUST_2438,3390,1,177,0
89624530,CUST_7396,3476,1,198,0
c16cef63,CUST_4918,1781,0,298,0
8e7501c2,CUST_4281,4421,1,145,0
f97b4453,CUST_6974,4505,1,123,0
511f339e,CUST_5814,2720,1,88,0
63cc8537,CUST_4064,4723,1,241,1
2fb4e422,CUST_7085,3522,1,273,0
48fe9132,CUST_4930,4187,1,74,0
32826944,CUST_4405,2517,1,271,0
a4224a3f,CUST_2675,1498,0,230,0
efc14518,CUST_8230,228,0,74,0
bef5478a,CUST_4462,2244,1,54,0
bcd4f9ea,CUST_5910,722,0,130,0
0a76cd97,CUST_9607,2058,1,200,0
95d7c12f,CUST_7685,1005,0,265,0
c83a267f,CUST_1742,4060,1,208,0
4199236c,CUST_6309,4192,1,66,0
292ae0c8,CUST_1504,712,0,273,0
35e7e911,CUST_4073,2546,1,123,0
f567953b,CUST_2086,978,0,186,0
a2b13d11,CUST_2873,154,0,102,0
6a58c9ad,CUST_1874,218,0,79,1
4f55e18f,CUST_6232,405,0,210,0
8e1951d6,CUST_3415,1422,0,103,0
6b72792e,CUST_8846,4605,1,163,0
7804ab53,CUST_7271,2963,1,288,0
f7f2af98,CUST_4465,3508,1,63,0
a73aa840,CUST_2407,2461,1,154,0
79895429,CUST_8190,4119,1,195,0
7316dcac,CUST_4011,2194,1,271,0
cef515c5,CUST_6827,4690,1,111,0
1d9311ca,CUST_1779,1348,0,112,0
15785136,CUST_3614,214,0,157,0
5b7afd4a,CUST_1437,941,0,228,0
ffa5b97b,CUST_7583,4928,1,296,0
275f300f,CUST_8693,3447,1,110,0
02ed8bb3,CUST_5699,1181,0,299,0
9fbf7bd7,CUST_4640,4650,1,280,0
ec8b05cd,CUST_6045,2325,1,111,0
2acf3434,CUST_5303,2944,1,211,0
a929d092,CUST_2294,285,0,279,0
ecdf69e4,CUST_1156,2102,1,162,0
3fb29fd8,CUST_8552,1191,0,171,0
b4493b67,CUST_9694,987,0,272,0
7cddb9eb,CUST_4955,991,0,204,0
4d6380f1,CUST_8440,1317,0,99,0
dd755625,CUST_9118,3907,1,250,0
9f545a80,CUST_9980,4723,1,145,0
ac06cfda,CUST_9976,1483,0,105,0
086eaf44,CUST_3100,4462,1,218,0
71c60c35,CUST_5620,2934,1,115,0
497160a7,CUST_5750,4484,1,190,0
96a3e0d4,CUST_4507,942,0,300,0
95271420,CUST_5986,4832,1,252,0
e3b046c7,CUST_4596,3894,1,165,0
ad595451,CUST_6394,4171,1,162,0
721862b6,CUST_7522,768,0,165,0
d94f249e,CUST_4421,1382,0,273,0
18020e0b,CUST_3645,272,0,183,0
9ecbfc78,CUST_3270,1657,0,227,0
81702c52,CUST_5763,4035,1,130,0
a27a046d,CUST_8218,2663,1,181,0
31d6d5fc,CUST_8033,1706,0,53,1
0c507005,CUST_6348,1783,0,260,0
371d78b2,CUST_5010,3161,1,295,0
9ef4db2e,CUST_4047,1461,0,225,0
227b44c9,CUST_4316,4356,1,254,0
0fa483ee,CUST_7933,3514,1,193,0
6c731e84,CUST_6016,448,0,224,1
f206b899,CUST_4773,4335,1,182,0
b9f8319f,CUST_3175,1714,0,59,0
659e0e20,CUST_3040,1734,0,73,0
7f4d12bf,CUST_9847,108,0,131,0
f814b85a,CUST_9049,123,0,227,0
999b09fd,CUST_6562,4367,1,248,0
6a8ad4e1,CUST_6132,3452,1,220,0
c2e24789,CUST_5423,4042,1,138,0
ce0a0dc0,CUST_1669,605,0,293,0
1c140293,CUST_6464,2014,1,204,0
e423101c,CUST_8698,4588,1,157,0
b7cb08b1,CUST_4093,842,0,220,0
35abc1ad,CUST_5573,2181,1,300,0
22826500,CUST_9004,3893,1,82,0
99d6567d,CUST_2536,1674,0,94,1
67fa74d5,CUST_2941,1851,0,76,0
401a0cfd,CUST_9178,1243,0,194,0
06fcb4b7,CUST_2346,3361,1,68,0
7e5a80eb,CUST_7251,796,0,160,0
4a208717,CUST_5634,2165,1,191,0
478b7bfa,CUST_7767,916,0,90,0
d45fc759,CUST_2316,4024,1,276,0
c4495750,CUST_9624,1448,0,122,0
5c19b7c9,CUST_8355,4812,1,63,0
51bb91ad,CUST_5820,3989,1,237,0
e226525b,CUST_5854,3340,1,101,0
745d7794,CUST_3079,1456,0,270,0
a1cc7480,CUST_6217,433,0,207,0
322cfee9,CUST_1009,2835,1,291,1
ae457651,CUST_7777,781,0,78,0
88d59648,CUST_4362,3651,1,245,0
51991b4d,CUST_9020,4737,1,152,0
8b28e723,CUST_5339,2011,1,91,0
22c0b1d9,CUST_9614,1275,0,129,0
6c6676a4,CUST_2053,4110,1,279,0
89dafe00,CUST_2747,2511,1,124,0
84498a8e,CUST_8802,1861,0,97,0
3903db3d,CUST_7783,3163,1,242,0
52dd1fdc,CUST_2483,1662,0,118,0
0efa4ba4,CUST_1802,3607,1,164,0
689a3ce8,CUST_5919,3525,1,243,0
9df94049,CUST_9667,1585,0,83,0
6a18c1fd,CUST_8873,4452,1,69,0
27480015,CUST_3361,2616,1,226,0
8d159469,CUST_5592,3425,1,234,0
9438e881,CUST_8084,4061,1,229,1
1ca6513b,CUST_4938,4640,1,74,0
5e77c769,CUST_9679,4343,1,225,0
90a465a1,CUST_8604,3753,1,190,0
1273ab9b,CUST_8162,1573,0,259,0
69b8a17d,CUST_5159,4560,1,296,0
9f80ab24,CUST_1067,4451,1,168,0
590564a4,CUST_2385,2345,1,107,0
7d79ed37,CUST_8189,3065,1,232,0
2a11e3f7,CUST_4400,2333,1,289,0
ab4fc494,CUST_3021,4968,1,271,0
53a6cfcb,CUST_2745,683,0,71,0
1710f007,CUST_1676,3383,1,234,0
9fd45e16,CUST_2555,4913,1,226,0
0180dedf,CUST_4039,2304,1,124,0
cdabd191,CUST_2349,1305,0,88,0
6983c75e,CUST_6153,1635,0,185,0
54cc8975,CUST_9735,4354,1,265,0
60545bd7,CUST_8817,565,0,250,1
3415c09c,CUST_1325,1930,0,289,0
a1e219db,CUST_6438,3229,1,200,0
872dae21,CUST_1246,2504,1,120,0
e9829be6,CUST_9245,472,0,131,0
59b300b6,CUST_3151,1183,0,56,0
163dd524,CUST_8963,1209,0,80,0
e5b45c75,CUST_2773,3667,1,93,0
136d28d4,CUST_4710,2862,1,277,0
758fc19e,CUST_4092,3453,1,192,0
53548e33,CUST_6835,3237,1,250,0
67f383b9,CUST_9549,2114,1,271,0
ac4e1f52,CUST_8819,3051,1,284,0
06e097de,CUST_1367,1734,0,116,0
899aa603,CUST_8206,281,0,177,0
4b438eff,CUST_1120,1348,0,109,0
6118bed6,CUST_3634,3987,1,61,0
59171c33,CUST_5341,1165,0,296,0
c981bbd8,CUST_7962,1720,0,110,0
f87e41a0,CUST_9225,3307,1,280,0
e37f5f9e,CUST_4405,408,0,216,0
b347f0a3,CUST_5376,4468,1,231,0
10d3c646,CUST_6931,3245,1,220,0
11ed3ec8,CUST_5775,1997,0,75,0
1c41f911,CUST_9594,2628,1,123,0
1ace6732,CUST_6921,2431,1,106,0
777a52d9,CUST_7531,1574,0,92,0
6737c636,CUST_9842,1608,0,200,0
0ba081b1,CUST_6321,1715,0,289,0
46433e9c,CUST_2951,363,0,278,0
d368ae52,CUST_4850,910,0,56,0
51282ed8,CUST_3026,1398,0,286,0
63600b28,CUST_3614,2609,1,137,1
88bccb5e,CUST_4467,2568,1,86,0
2ff7a996,CUST_9988,2293,1,147,0
677415cf,CUST_2322,2356,1,92,0
76124fce,CUST_2138,4826,1,198,0
328c317f,CUST_8911,2005,1,284,0
e06fac78,CUST_5054,1577,0,274,0
4decd560,CUST_8529,948,0,225,0
a791fa0d,CUST_3834,2721,1,194,0
e0cc33d7,CUST_4351,3987,1,145,0
22c668a1,CUST_7290,1354,0,295,0
5b8c2f2d,CUST_9907,2032,1,161,0
f0820404,CUST_3451,2298,1,64,0
bc154891,CUST_4115,4895,1,164,0
a0f62a3d,CUST_7293,3448,1,230,0
473a8da3,CUST_1871,3163,1,204,0
39383ceb,CUST_3998,279,0,55,0
0a35b10f,CUST_8177,2753,1,221,0
fccf564e,CUST_9819,2498,1,50,0
169c4127,CUST_1519,3629,1,84,0
19873796,CUST_9046,917,0,127,0
8f05e0ac,CUST_6936,3243,1,231,0
f36d28e4,CUST_2248,985,0,196,0
eda2a422,CUST_8883,1632,0,91,0
e33e907f,CUST_5114,2038,1,126,0
c5f8dbe9,CUST_4744,2799,1,87,0
5016ca37,CUST_5736,2271,1,183,0
e797b4b2,CUST_4788,1269,0,102,0
11c56456,CUST_9955,1072,0,247,0
8321aa3c,CUST_9688,477,0,248,0
7e18431f,CUST_4022,4132,1,189,0
a20a53cc,CUST_2598,4601,1,270,0
b79043fc,CUST_6413,4383,1,223,0
cd1b6b51,CUST_2331,799,0,236,0
4b1453cb,CUST_8789,1239,0,181,0
1bd25dbc,CUST_9285,1817,0,230,0
36215e69,CUST_9518,1507,0,267,0
4fe73431,CUST_4219,700,0,66,1
5e0a6204,CUST_5648,850,0,213,0
80ff7aa2,CUST_2556,1410,0,251,0
a2463628,CUST_1270,2437,1,213,0
a9657eab,CUST_9099,358,0,74,0
8b01c6e4,CUST_7863,1887,0,159,0
2af30408,CUST_4970,4974,1,138,0
86116e74,CUST_1833,3218,1,244,0
3445f52f,CUST_6834,2391,1,79,0
6b63479b,CUST_4276,669,0,114,0
2bf7429a,CUST_8957,2513,1,107,0
e4dba98c,CUST_5312,2271,1,50,0
5f211187,CUST_7542,1598,0,155,0
575c20f5,CUST_4310,2162,1,74,0
d7cb90f9,CUST_6506,2494,1,102,0
fc136ec6,CUST_1833,2636,1,131,0
c7c3a1cf,CUST_5772,3350,1,106,0
86ff68b4,CUST_7894,3438,1,249,0
94635968,CUST_7304,3277,1,50,0
74ce244f,CUST_6715,2443,1,148,0
94e59d2d,CUST_3448,554,0,99,0
ad74d9eb,CUST_1307,3565,1,150,0
ad144b7a,CUST_7400,809,0,67,0
428c1571,CUST_1848,3505,1,119,0
6108be25,CUST_8349,2051,1,102,0
a45f7835,CUST_5180,1601,0,113,0
2c3278bd,CUST_9537,377,0,290,0
454951c4,CUST_2145,4897,1,287,0
c3d904ae,CUST_5593,2623,1,195,0
5be1ccc5,CUST_4629,1446,0,143,0
5363f809,CUST_9760,212,0,220,0
d77f1cd2,CUST_5857,2127,1,271,0
7d677d84,CUST_2649,4682,1,105,0
2e6b2541,CUST_5671,1649,0,209,0
36dd75bb,CUST_8222,4572,1,263,0
125fe3d0,CUST_2767,1799,0,154,0
d0da0b1d,CUST_6965,3737,1,198,1
ecc26bb1,CUST_7943,2846,1,269,0
55a58f32,CUST_2478,4655,1,134,0
04d3a5cf,CUST_4136,2415,1,204,0
1b9b05ab,CUST_3476,2158,1,99,0
93aeda32,CUST_4538,323,0,135,0
28360b9a,CUST_5674,793,0,136,0
e391f58e,CUST_8588,4692,1,85,0
90354f0d,CUST_9354,3976,1,207,0
413eaad7,CUST_4470,4823,1,130,0
6f349ce6,CUST_4615,1203,0,91,0
fef5075e,CUST_7537,2783,1,196,0
a80c5a00,CUST_1648,2032,1,289,0
26faca82,CUST_7111,4062,1,178,0
3a42ad6c,CUST_5096,2156,1,69,0
d53236b7,CUST_1218,775,0,157,0
763e44bf,CUST_1010,4115,1,281,0
229f8e67,CUST_1278,4759,1,136,0
23af7c5d,CUST_4164,4684,1,168,0
16a79c52,CUST_3348,1249,0,227,0
9b69da08,CUST_5266,1443,0,255,0
2b3f3d11,CUST_3143,2708,1,228,0
476935a3,CUST_1683,1780,0,135,0
72171de6,CUST_3185,1939,0,181,0
d9c3fb53,CUST_1637,1319,0,186,0
996e77cb,CUST_5781,2946,1,142,0
7e53b2a5,CUST_7242,1142,0,70,0
4a6834ee,CUST_8838,4692,1,244,0
2f79d8db,CUST_1526,2886,1,234,0
1ccdff36,CUST_1832,4444,1,207,0
c6e5f844,CUST_7298,3243,1,289,0
3f2be13b,CUST_6370,2541,1,278,1
b851178e,CUST_6216,3534,1,104,0
4ceaf2b7,CUST_4109,935,0,168,0
1762f544,CUST_2742,2653,1,245,0
731b5a04,CUST_8086,1915,0,228,0
05dc0e55,CUST_4028,4647,1,112,0
c230c1d7,CUST_6426,3758,1,110,0
eb3f42dc,CUST_1795,852,0,208,0
2971e528,CUST_5877,1288,0,124,0
d78676b0,CUST_5462,1886,0,188,0
91a2dac3,CUST_4530,3113,1,96,0
1ef6e537,CUST_8176,2972,1,187,0
1b680366,CUST_9727,4906,1,192,0
b154329b,CUST_3016,1470,0,209,0
c9dccd73,CUST_3976,1241,0,56,0
08b0b315,CUST_6816,2896,1,100,0
6e4f56a5,CUST_8206,3073,1,125,0
03347ef7,CUST_1665,4360,1,298,0
65b0d617,CUST_8517,2320,1,105,0
a4d0a042,CUST_4976,3721,1,57,0
c874e45a,CUST_5665,3468,1,211,1
f8b9fdff,CUST_5299,2709,1,118,0
eda3d3ea,CUST_9822,102,0,261,0
d330257c,CUST_6879,3871,1,278,0
da68f708,CUST_3319,4726,1,86,0
3b704081,CUST_3621,308,0,285,0
d02509df,CUST_3355,4869,1,72,0
d733fd2a,CUST_4865,531,0,74,0
db4fa3a4,CUST_3813,4636,1,173,0
1e4ed7d0,CUST_1408,1435,0,252,0
2e2cd262,CUST_4719,4626,1,55,0
ea1986eb,CUST_1074,4443,1,203,0
aa3b3998,CUST_8108,3107,1,225,0
bde64d6b,CUST_5277,2497,1,198,0
64b82327,CUST_4780,1721,0,134,0
6cab0362,CUST_3547,621,0,263,0
414b74d1,CUST_1279,4189,1,73,0
4713a451,CUST_2633,1200,0,56,0
74e52f57,CUST_6651,2921,1,77,0
c454d94c,CUST_8971,2266,1,139,0
eb0b9a21,CUST_3639,1335,0,117,0
56a70c31,CUST_4430,1580,0,291,0
2e804b33,CUST_4124,264,0,55,0
4dbcaaad,CUST_7114,3253,1,257,0
63ddc5f2,CUST_9562,106,0,95,0
1328a197,CUST_9483,709,0,200,0
71a28719,CUST_6188,697,0,195,0
4b57ed8a,CUST_9970,3684,1,255,0
8da158e4,CUST_2729,3826,1,221,0
cab132ca,CUST_4470,161,0,231,0
fdc1bbf9,CUST_1293,3907,1,102,0
32aa3f6c,CUST_8867,3303,1,78,0
2403718f,CUST_4732,4719,1,98,1
3b7bff84,CUST_8118,2852,1,154,0
0441777d,CUST_5678,450,0,251,0
2872ccf6,CUST_7210,1512,0,130,0
aace0a19,CUST_4268,1422,0,89,0
3a5451d1,CUST_5661,964,0,256,0
9319a585,CUST_9110,1406,0,100,0
1bb7525d,CUST_6903,2793,1,271,0
b9d5e479,CUST_3711,1928,0,105,0
37a1c11c,CUST_4217,4888,1,92,0
1071368a,CUST_4704,2189,1,147,0
9251f5b0,CUST_2659,4103,1,84,0
e1af99bf,CUST_7025,3822,1,144,0
eb4ac4b4,CUST_8951,3429,1,243,0
1b263254,CUST_2710,1751,0,272,0
0f7b5c7a,CUST_4313,3955,1,94,0
5a0ea2a5,CUST_4859,2635,1,71,0
93942446,CUST_5942,432,0,97,0
2b2b329d,CUST_1460,2650,1,262,0
3fe0644b,CUST_1745,1188,0,121,0
2bf12a5a,CUST_2310,4085,1,234,0
c26b3d48,CUST_4635,1390,0,290,0
67182b75,CUST_7080,4348,1,132,0
06c548f0,CUST_6249,4359,1,127,0
c13f34d4,CUST_5355,2803,1,164,1
f807045b,CUST_4641,2401,1,264,0
0886b7cd,CUST_2519,3025,1,77,0
2b9a72d2,CUST_2612,4682,1,79,1
91c0dc39,CUST_1200,3862,1,243,0
60a25974,CUST_9344,3681,1,110,0
2c28abfb,CUST_4700,410,0,56,1
3a8a3634,CUST_8933,1995,0,288,0
c0e56da4,CUST_9688,4741,1,89,0
5186a189,CUST_1437,4833,1,118,0
661844ed,CUST_2659,466,0,57,0
4a3a8e46,CUST_7802,1599,0,254,0
41d6df11,CUST_6862,1715,0,246,0
c4ab9296,CUST_4210,106,0,74,0
da92a05f,CUST_3515,294,0,246,0
e2e4e02a,CUST_6816,4011,1,144,0
4c7eb848,CUST_1042,149,0,135,0
2d2d4e87,CUST_7927,2595,1,235,0
b6d165ed,CUST_8756,3005,1,144,0
452a80b3,CUST_9297,1606,0,127,0
377d171d,CUST_9421,4596,1,268,0
6a58be2c,CUST_8633,1442,0,57,0
6e6abb2c,CUST_2260,3097,1,73,0
7439a172,CUST_4204,3428,1,75,0
41d9bec0,CUST_3806,1416,0,150,0
6acdbdf7,CUST_9544,1059,0,98,0
11bdc5b9,CUST_6006,3308,1,67,0
1ef22994,CUST_8637,2191,1,147,0
a8c5ebad,CUST_5591,4018,1,295,0
34575540,CUST_5559,766,0,73,0
13504790,CUST_6499,4027,1,197,0
8eb3d07d,CUST_3072,2071,1,280,0
b0996226,CUST_6590,249,0,261,0
6da1e3ca,CUST_2900,4658,1,69,0
82a9461c,CUST_9768,2508,1,71,0
845f0453,CUST_5585,4122,1,142,0
0df617ed,CUST_8050,4775,1,105,0
76b57628,CUST_6304,3487,1,298,0
af7db3d1,CUST_2886,361,0,190,0
78b83396,CUST_7064,3667,1,206,0
7b8e414c,CUST_7863,4636,1,189,0
5dc9bcf8,CUST_8416,1916,0,99,0
158bfb1d,CUST_6544,447,0,181,0
c4ad4af6,CUST_4347,3645,1,294,0
d8ddbad3,CUST_4779,4031,1,62,0
da17fed6,CUST_9207,1331,0,92,0
b9f78f65,CUST_9864,2869,1,113,0
b7ec31d5,CUST_1107,4145,1,127,0
8e05e968,CUST_5888,2618,1,108,0
0f2b528e,CUST_9907,842,0,250,0
c0b0a922,CUST_4178,3101,1,79,0
5e6a9f84,CUST_2786,4054,1,57,0
c9d98ff7,CUST_4312,2283,1,179,0
d6e1f55f,CUST_7057,4093,1,182,0
5d9061b9,CUST_4573,2275,1,294,0
4d42d557,CUST_1618,4294,1,180,0
6e9c1d73,CUST_3545,3229,1,247,0
5dbf78a1,CUST_5742,3325,1,201,0
7c6c2e14,CUST_7630,1685,0,145,0
e3f3810c,CUST_9517,735,0,175,0
2937ca9d,CUST_6190,669,0,205,0
739b0797,CUST_4357,3466,1,234,0
2043913a,CUST_9633,809,0,259,1
a4041ade,CUST_4314,3980,1,139,0
fabb1d7f,CUST_3661,2600,1,235,0
3cb8dd59,CUST_8576,3970,1,237,0
21042d5a,CUST_6745,4327,1,86,0
378a4878,CUST_8443,793,0,224,0
48990b80,CUST_8746,3498,1,89,0
1df030cf,CUST_7923,2898,1,131,0
bf3b7991,CUST_5074,3049,1,236,0
034cb62a,CUST_4468,4211,1,103,0
26aec6f2,CUST_2514,2748,1,91,0
7c49e8c4,CUST_4379,260,0,199,0
9efa4943,CUST_9942,2523,1,135,0
f555862a,CUST_8108,2712,1,126,0
e95f27b2,CUST_2447,2905,1,87,0
e4e1d284,CUST_9694,206,0,186,0
b330b02b,CUST_6470,3541,1,102,0
b529d7e2,CUST_8304,2658,1,78,0
68e17be7,CUST_1346,4481,1,194,0
04745009,CUST_1966,2796,1,207,0
db0044b9,CUST_9909,2426,1,264,0
3f0a5ceb,CUST_7228,3522,1,156,0
c0d902cf,CUST_2973,540,0,95,0
cdf90b61,CUST_6397,3506,1,238,0
aab982c3,CUST_1476,3321,1,210,0
ceecc3bf,CUST_8310,3005,1,58,0
f86c0a28,CUST_3728,4884,1,206,0
21667add,CUST_4455,889,0,62,0
de9ac666,CUST_1554,4357,1,113,0
fc027a34,CUST_3828,768,0,211,0
1615f341,CUST_5862,3448,1,53,0
fbc0ee66,CUST_5302,1855,0,274,0
5b2faf8c,CUST_6788,4379,1,87,0
3b5cfc72,CUST_6017,742,0,82,0
583a5211,CUST_7198,3975,1,146,0
6994aeb9,CUST_1489,1104,0,205,0
75170853,CUST_3726,1893,0,201,0
cfcad331,CUST_1425,3307,1,90,0
da213755,CUST_3432,4176,1,62,0
1be83d9c,CUST_3450,1429,0,158,0
cd8beff6,CUST_5066,3616,1,79,0
84c31676,CUST_3499,3260,1,106,0
c5450a08,CUST_7534,835,0,234,0
13d10cb0,CUST_9069,1193,0,215,1
2df2809b,CUST_3428,180,0,150,0
679c22bc,CUST_3448,2495,1,212,0
daf10247,CUST_7258,3525,1,217,0
64a744fd,CUST_5460,432,0,256,0
a97a6260,CUST_1107,3562,1,54,0
65eafbf7,CUST_1297,542,0,210,1
5d153215,CUST_3727,3391,1,184,0
24d777c9,CUST_1716,1446,0,70,0
938c6aff,CUST_2545,586,0,94,0
de8f162b,CUST_4231,4842,1,282,1
cf4a4043,CUST_8240,4920,1,140,0
75b3260e,CUST_3395,4817,1,198,0
bf3b650a,CUST_9634,3342,1,94,0
145c3f35,CUST_7557,1809,0,208,0
c815aade,CUST_2422,3408,1,294,0
cf182399,CUST_5908,3095,1,184,0
4748b233,CUST_8374,868,0,265,0
ac355027,CUST_3790,214,0,118,0
c49f2f89,CUST_2845,1198,0,140,0
1f38a77b,CUST_4367,1372,0,199,0
33d6652e,CUST_6090,1442,0,116,0
177d4985,CUST_8531,3365,1,123,0
cb32b5d1,CUST_9559,2538,1,298,0
3625ec09,CUST_9236,4689,1,77,0
2f8bfcf2,CUST_3933,3069,1,281,0
14e983c3,CUST_6147,2930,1,83,0
ba389870,CUST_1405,493,0,269,0
26c2de7d,CUST_2349,2355,1,297,0
6d9bdf3b,CUST_2842,3553,1,299,1
2549013d,CUST_7975,2133,1,171,0
096748b4,CUST_5437,4883,1,263,0
3b49c941,CUST_7006,4523,1,266,1
a7281c2e,CUST_1815,446,0,280,0
a4f4c820,CUST_9654,1413,0,50,0
f3c44562,CUST_8088,1405,0,122,0
12570c72,CUST_2254,2745,1,234,0
eff544c0,CUST_4770,2542,1,183,0
d25fedbf,CUST_3969,198,0,200,0
11bae5e7,CUST_3365,4863,1,118,0
b1a2848e,CUST_2432,3453,1,145,0
a6b29ea0,CUST_3983,4483,1,53,0
4febe08c,CUST_3020,975,0,157,0
87828fa8,CUST_8426,3279,1,144,0
b8586d19,CUST_1681,4787,1,58,0
249ed930,CUST_8601,3138,1,289,0
615cd1b3,CUST_4356,1092,0,202,0
36fb16c8,CUST_5061,2345,1,135,0
49c620f5,CUST_3068,4998,1,85,0
b3cee0cc,CUST_5292,2987,1,101,0
5a0f1ed6,CUST_1141,131,0,73,0
6a164d7b,CUST_8530,4110,1,134,0
b6e29132,CUST_1857,4963,1,80,0
02b28469,CUST_8426,560,0,237,0
7d038463,CUST_7922,2484,1,276,0
795d187e,CUST_1813,2687,1,104,0
45fa702a,CUST_7304,3872,1,292,1
57872d0a,CUST_1389,1383,0,156,0
8ef716af,CUST_4545,3058,1,162,0
d241a30b,CUST_9573,2859,1,226,0
48c24b9f,CUST_3358,3369,1,159,0
a30627a3,CUST_6666,2517,1,86,0
5d43c986,CUST_4390,2795,1,281,0
ad9b99b1,CUST_6762,423,0,100,0
a9a2c809,CUST_1451,3124,1,161,0
6b725b80,CUST_9444,3453,1,144,0
91ab06ef,CUST_2100,2853,1,246,0
3f0fb4c5,CUST_1558,3136,1,147,0
54585fe3,CUST_9901,1111,0,222,0
b0d6f23f,CUST_5639,987,0,243,0
41c57555,CUST_9291,638,0,255,0
b67eb601,CUST_8096,4523,1,113,0
409bd476,CUST_9914,1923,0,266,0
d8ccb271,CUST_7590,3645,1,285,0
f83319c3,CUST_1309,2425,1,185,0
87105222,CUST_6898,2876,1,175,0
565f2079,CUST_7903,1082,0,126,0
62f8cf0c,CUST_7024,2833,1,164,0
b102c139,CUST_8797,2583,1,278,0
28219763,CUST_7418,2750,1,218,0
9bb87a93,CUST_3819,4689,1,281,0
030e0428,CUST_4741,2898,1,259,0
38b8cbbd,CUST_5940,3818,1,191,0
2611a82d,CUST_7338,2567,1,229,0
b570e89b,CUST_7395,3294,1,285,0
fdbcf2e9,CUST_7504,3392,1,156,0
80de5d12,CUST_5297,1656,0,276,0
d18d467d,CUST_5631,735,0,222,0
43f3525b,CUST_5814,626,0,199,0
da18bdae,CUST_3982,1890,0,62,0
